10762,"Excited to get involved Bring on May 10th the O2! If interested in basketball, then follow for details!"
10763, The psychology of a substitute in rugby union. Know your roles and focus on executing them correctly 
10764, Sport picture of the day: on reflection (Photo: Getty) 
10765, Graduate Teaching Assistant (Sport and Physical Activity) 
10766, Preparations for Rio continue as leading specialists attend UK Paralympic Sport Science & Sport Medicine Conference: htt…
10767,Fabulous day at the High Performance Conference for Paralympic Sport. It was lovely to meet u 
10768, Exciting plans for coming to More to be revealed over the coming months 
10769, use of TEL in teaching ideas
10770, Absolutely stoked my impersonator won stars in their eyes tonight! Wow! Know who to call when I need… 
10771, Diver visits the Rio 2016 Olympic pool in this special programme 
10772, It's been a good day with discussing all things' performance psych and Rio. Good to see old colleague an…
10773, Cheltenham teenager becomes Britain's first wheelchair user referee Gloucestershire Echo via 
10774, Think I need a wee visit to u guys to talk all things sport psy soon! 
10775, Good luck! 
10776, Up early for the SP1027 presentation this morning. Gutted I'm not presenting to 
10777, Apply now and come to our next interview day! Today is about to start! 
10778, Welcoming our potential students at their interview day! Good luck and enjoy the day!  
10779," Alongside the new campaign, we're looking to support females into coaching through bursaries with "
10780, Sounds great! I look forward to hearing from u!
10781," Wolves sign Dejan Radojevic, 25yr old 6ft 11 power forward/centre, read it all here: "
10782, Would love to get involved! Just show me where I can help!
10783, Absolutely buzzing for so many people wanting to get involved and make a difference!  
10784, Love this!!  
10785,Great student presentations SP1005. Good job 
10786,Waiting for to hurry up and preset already! 
10787, Leave While I'm Not Looking... Thank you to everyone supporting my new single Xxx 
10788, Good point well made!
10789," Don't get me wrong, i have a lot of respect for what Paul McGinley did at the Ryder Cup. But he was the Captain, not the Coac…"
10790, The winner of the Team of the Year is the women’s team 
10791, England women - Team of the Year!  
10792, Great to see the brilliant women's World Cup winners on Our very own World Champions 
10793, Team of the year! England women's team! About time a women's team are the winners!  
10794, Great to meet u too! Keep me posted on how u get on with ur course!  
10795, Followers!!! Please help with this amazing documentary that is being made about my wheelchair basketball team!! 
10796, Keep me posted! U know I will be there! 
10797, Interesting talk and insight Sport Psychology 
10798, Hey when we getting some pink pigeon next!? 
10799, Involved in interventions? Read our review: 
10800, Check out PSE's special issue on the development of expertise and excellence in sport psychology by Raab & Harwood; htt…
10801," What a fab group of students! Thanks for inviting me! Hope u liked my talk, hope 2 sees u all again soon! "
10802," Dr. Andrea Full came to speak today! She's worked with Olympic, Paralympic, Commonwealth athletes. "
10803, “ Call to “redefine” physical activity 
10804, U need to follow me so I can private message u. Otherwise pls check on website for my email. Many thanks!
10805, Of course! I will private message u my email. Would luv to do a feature on this! 
10806, Check out for people in worcester! New prog starts jan 6th 2015. Tweet me or 4 details!
10807, View our photo story about and wheelchair rugby: ht…
10808, Congrats!  
10809," In 2012, 79% of boys and 84% of girls aged 5-15 did not manage NHS recommended exercise a day. How do we change this? "
10810, RESULT: 79-65 as and Chavis Holmes combine for 49 points.
10811, All my people please take time to watch and share this video for my talk.  
10812, Very sad time for the world of cricket. Thoughts with family and friends of Phil Hughes.  
10813, Nice photo!
10814, It's at here's Brit 
10815, Understand that the harder they work the more effortless it will become. Train it until you can trust it! 
10816, What did u miss? Did I miss something?
10817, 
10818, staff-student conference 
10819, Great gig with in Camden's with Cool & funky jazz.
10820,Just heading in to see x
10821," Footballers must become adept at managing their body language, their actions, their motions. Their physiology drives the…"
10822, Work in ?  are recruiting for Engagement Officer for East Midlands & Yorkshire 
10823, Special edition on perfectionism in sport edited with Howard Hall now available in IJSPJuly-August edition ht…
10824, Anyone need a couple of tickets to our game at Twickenham this weekend. Thanks for these 
10825, Ummm yes please! Pretty please?!
10826, Great info for my 3rd year App. Sport & Disability class tomorrow 
10827, Find out what people with disabilities are looking for in sport via 
10828," Question for today - if you are disabled, do you feeling included in society - do you receive equitable treatment?"
10829, “ 5m disabled people face a real house of horrors every day in Britain: 
10830, Shout out to u all working hard at camp! 
10831, Good luck ladies! Make sure works hard!! :0)
10832,SP3013 students! Goal setting in the real world! 
10833," Set goals, no matter how big, not too far in the distance. Beat them, then set more.

Put all your energy into things you…"
10834," Biggest prize money disparities were in football, cricket, golf, darts, snooker & squash. Full table "
10835,Dealing with adversity is part of the real world!  
10836," Testosterone, sex and gender differentiation in sport – where science and sports law meet: "
10837, Thank u for a powerful discussion. It's given me thoughts & positive ideas to bring bk to the UK. Thank u.
10838," Representing in Vegas at the Assoc. For Applied Sport Psychology conference speaking on sexuality, gender…"
10839, Just come across interesting US doc about horrific financial issues pro ballers get themselves into 30 For 30 - Broke h…
10840, Honored and excited to present on the treatment of athletes and eating disorders this afternoon 
10841, Bulimia Nervosa among Athletes: Less talked about but not uncommon 
10842, Perception shift 
10843, So far so good. Intense start to lets keep setting the bar high.  
10844, Thank u for ur help at Loved that I nailed the 12 min challenge! :0)
10845, The legend Burt Giges ready for REBT workshop 
10846," So lovely to see u! Got ur email too, thank u & travel safe...on the clicks! x"
10847, No one grows without being uncomfortable... suffering is indispensable part of what may ultimately be an amazing life …
10848, Amazing to hear at Thank you for sharing your 4 keys to performance excellence!  
10849, Great session on creating safe spaces in sport!  
10850," Homophobic language isn’t always meant to be hurtful,
but how often do we use it without thinking?  "
10851, Delivering a workshop examining the benefits of reflective practice in unique performance contexts with at 
10852, “Hard work and sacrifice are the only reason I am who I am today. Nothing came easy for me” 
10853, presenting The Case for Developing Effective Referral Guidelines for Athletes 
10854," “There are three types of coaches: builders, maintainers, and destroyers” -Keith Henschen "
10855,Missing all my SP3013 class this morning as I'm at Keith Henschen's keynote was inspiring!
10856, About mindfulness.I'm mindful of my need to be mindful...am I mindful!?
10857, sunning ourselves by the pool 
10858,Good morning from Vegas baby! 
10859," If emojis were human, this world would be a scary place: "
10860, Recover well matie! Heading to Vegas next week so can't wait! Hope to see u soon
10861, Well done to our students & the rest of the team on a great performance in the first…
10862," Hi Prezzie, where are u these days? X"
10863," My disability may no longer classify for Paralympic archery, but I will continue to champion disabled sport!  "
10864, Good Luck to out today in their 1st home game against 
10865, Send u a wee email! :0)
10866, Congratulations Ade!
10867, Will be in touch tomorrow! Thank u & congratulations!
10868, Discussion for Tuesday's Applied Sport & Disability class. 
10869, Would love to have u come speak to my coaching students! We run Sports Coaching Science with Disability Sport 
10870,Great to see Sohail Rehman getting recognition for his football coaching ability! ABILITY NOT DISability.  
10871, Love teaching my 3rd year psy class!  I tell it to y'al straight! 
10872," U r a great guy but come on, “he's a hard cookie” let's not dismiss the impact of head injuries. "
